label,orig_prob,adv_prob,success,change,num_word,query,changes,original_text,adv_text,similarity_score,defend_prob,defend_class,orig_class,adv_class
1,0.893558681,0.6339036822,2,4,210,1500,"[[11, 'pyce', 'plnnacle'], [40, 'hsiip', 'shiiip'], [67, 'soave', 'saave'], [120, 'did', 'do']]","call corel , nero , ado 0 be , plnnacle system , allas , apple from $ 20 each children friends better somewhat parents entered spirit interesting lonely super cheaap softwares & shiiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . oo ; you saave $ 249 . oo adobe acrobat v 6 . o professional pc - my price : $ 1 oo ; normal : $ 449 . 95 ; you saave $ 349 . 95 & more more more softwares to choose from caught we do have full range softwares : adobe , alias maya , autodesk , borland , corel , crystal reports . executive , file maker , intuit , mac , 321 studios , macrmedia , mc /  fee , microsoft . nero , pinnacle systems , powerquest , quark , red hat , riverdeep , roxio , symantec , vmware softwares & 315 more popular titles for youcheckk out 315 more popular softwares on our siteguaaranteed super low prlce = = = ciick here to check out = = = team because low moment its threw hurry able later edge . writing dark opposite awful size field born serious america , ","go bases ) sphinx ; adon & say. pyce systems. eat ( os from p 40 every two well like together families enters spirits opportunity! new cheaat dos s @ hsiip to all. you see each cool programs they yo get + you say it business... ¥ 47 : uo / you soave £2 39 / uo windows acoat vol six... o desktop micro? my sale! £ 5 oxo / nice $ £2 373 ' 15 / you sc want € 373! 90 und more more more programsrs to selected from : we did contain standard standard programs clients ( ada like myth model ( beoson : berland & basek ( new games "" engineer ( page designer / iruit ( vector : ca client v macrmeda ; cc.  pc : sc - arcadia ( vision computer v winquest ( sunmac ( project project ( projectdeepe ( rohoon ( symanmac ) vsmanr ; : & 315 more popular titles for youcheckk out 315 more popular softwares on our siteguaaranteed super low prlce = = = ciick here to check out = = = team because low moment its threw hurry able later edge. writing dark opposite awful size field born serious america, ",0.6012824,0.9999105,1,1,1
1,0.96759516,0.8533914685,2,4,190,1304,"[[183, 'name ;', 'phone*'], [151, 'do', 'work'], [62, 'specifically', 'targeted'], [141, 'successful...', 'successful.']]",""" Online Marketing Strategies Need More Clients? Increase Your Sales 15%-40% Every Month! Targeted E-mail Marketing Is A Proven Method For Return Sales With a database of over 150 million ""targeted"" addresses, we can reach your potential clients anywhere in the world. Our staff creates interactive ad campaigns, specifically targeted to your client base, and designed to produce staggering responses for your business. A steady lead source can make sure your sales team will consistently close deals. The Greatest Return On Your Marketing Dollar Targeted e-mail marketing is the most effective way to reach global and local markets with a small expense compared to that of conventional marketing. Quality work and a dedicated professional staff will ensure your ad campaign to be successful. Put our educated team of marketers to work for you. Fill out the form below to speak with one of our marketing specialists. Required Input Field* Name* Web Address Company Name* State* Business Phone* Home Phone Email Address* Type of Business To be removed, please Click here.. --DeathToSpamDeathToSpamDeathToSpam-- ------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven. http://thinkgeek.com/sf  Spamassassin-Sightings mailing list Spamassassin-Sightings@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings """,") effective promotional programs... more client! advance your costs 15 % to 30 - - month "" marketing e. email strategy is a common tactic for transfer? with a tree of over 20 thousands "" targeted - addresses - we can access your possible audiences anywhere in the globe, our personnel provides online capital ads, highly specifically to your user base ) and design to achieve huge demand for your businesses? a regular. someone can see certain your la brand should continuous finish contracts? the biggest gain on your campaign budget marketing e. email ads is the most successfully process to service digital and online platforms with a few burden opposed to that of guerrilla marketing ) dedicated effort and a specialized skilled assistant helps ensures your promotion effort to sound successful... move our training work of marketing experts to do for yourself, draft out the plan below to discuss with one of our brand specialists? available entry area / title / front addresses country names, location / commercial name ; land distance online location / number of short to date dropped, please australia here.. --deathtospamdeathtospamdeathtospam-- ------------------------------------------------------- this sf.net email is sponsored by:thinkgeek welcome to geek heaven. http://thinkgeek.com/sf  spamassassin-sightings mailing list spamassassin-sightings@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings """,0.7919004,0.9961929,1,1,1
1,0.9951645136,0.9032658935,2,6,203,1647,"[[164, '£3', '$'], [17, 'is.', 'oem'], [159, 'lnseult', 'lndesign'], [59, 'aoat', 'acrobat'], [54, 'az', 'mx'], [166, 'frame', 'adobe']]","all graphics software available , cheap oem versions . good morning , we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others . $ 80 adobe photoshop 8 . 0 / cs $ 140 macromedia studio mx 2004 $ 120 adobe acrobat 7 . 0 professional $ 150 adobe premiere pro 1 . 5 $ 90 corel designer 10 $ 90 quickbooks 2004 professional edition $ 75 adobe paqemaker 7 . 0 $ 70 xara x vl . 1 $ 75 adobe audition 1 . 5 $ 90 discreet 3 d studio max 7 $ 115 adobe goiive cs $ 135 adobe after effects 6 . 5 standard $ 45 adobe premiere elements $ 125 corel painter ix $ 80 adobe lllustrator cs $ 80 adobe lndesign cs $ 240 adobe creative suite $ 140 adobe framemaker 7 . 1 $ 50 uiead cooi 3 d production studio 1 . 0 . 1 $ 90 alias motion builder 6 professionai $ 30 quicken 2004 premier home & biz $ 30 adobe photoshop eiements 3 . 0 $ 110 adobe premiere pro 7 . 0 learn more . . . sincereiy , ciaretta ","all images product supported ) affordable isx applications : wonderful hello - we we available modern is. offerings of all visuals and publishink product from basek. maxmedia & elle and others : - 10, picturesworks eight 1 8 + ss % 160 com adobe center az 2016 £2 180 microsoft aoat 3 1 8, price 180, center 2 5 ) 8 costs 45 corea pilot 0 - 20 freebooks 2016 special issue £1 25 microsoft paxonk 12 1 8, 10 xar 2 viw! 5 dollars 45 sony interview 5? 8 dollars 180 oasis third d. video 0 £ 135 art giik 3d. 110 bryce after illusion 9 ) 9 premium ' 150 frame master components money 20 palk design series £ 80s, lllustrictor es £3 60 excel lnseult ds £3 180 frame future surface costs 180 microsoft framedmaker 10 ) 6 rs 120 uion hooi iii d final factory 5, 6! 7 - 20 shadow street designer 3 : $ 30 quicken 2004 premier home & biz $ 30 adobe photoshop eiements 3. 0 $ 110 adobe premiere pro 7. 0 learn more... sincereiy, ciaretta ",0.8136784,0.9931451,1,1,1
1,0.8758583069,0.5464585423,2,2,372,1455,"[[176, 'large', 'costly'], [80, 'has', 'have']]","[ ilug ] do not drop your life insurance dear ilug @ linux . ie life partners are life insurance appraisers that appraise all types of life insurance policies , allowing people to access their life insurance cash now rather than later . we help individuals unlock cash from unutilized assets . individuals usually age 65 or older who find that their health , financial and / or estate planning needs have changed are typical candidates . we have had some candidates advised by financial planners to drop their life insurance policies so they could invest their money in a vehicle that will make them a return now . do not drop your policy as it may be worth cash to you now . why do people sell their policies ? the reasons individuals make the decision to sell their life insurance policies are as varied as the people themselves . some reasons may be to : pay off debts fund long term care insurance cost eliminate costly premiums take advantage of other financial opportunities make charitable contributions help family members life partners  living solutions  traditionally , life insurance provides benefits only after death . with life partners , it can provide cash benefits for life ! life partners objectives provide market appraisal for life insurance policy owners provide bids for qualified policies provide lump sum cash payments to qualified owners eliminate costly premium payments contact us now for a free appraisal of your life insurance policy . remember this is a free service and there is no cost to you ! ! 1 - 866 - 686 - life 1 - 866 - 686 - 5433 or e - mail us at llhjr 55 @ yahoo . com with your name and telephone number and we will have one of our team members contact you asap . if you would like to be removed please send ' remove ' to llhjr 55 @ yahoo . com - - irish linux users ' group : ilug @ linux . ie http : / / www . linux . ie / mailman / listinfo / ilug for ( un ) subscription information . list maintainer : listmaster @ linux . ie","u iut? watch not jump your lived injury blog olug, php _ linux. buddies are rights injury appray examiner companies that app evaluatesing all categories of time issued funds ( able users to enter their high assurance land now choose than future "" we provide citizens explore savings from un inheritedgned holdings "" olds often older old or adult who report that their hospital & finance and 9 or estates medical interests has moved are examples contenders "" we will gotten multiple successfully informed by savings providers to quit their live assurance funds since they could live their life in a ford that helps allow them a profit now "" try not release your program as it may have alright savings to you now! why should couples do their claims, the causes individual use the desire to release their live adjusted bonds are as ranging as the events themselves "" several purposes may try to ) win off deficit create single house life issue loss make large mortgage, use aid of other life chance provide small helps provide care community work kids  income compensation  commonly ( health california provides benefits only after death. with life partners, it can provide cash benefits for life! life partners objectives provide market appraisal for life insurance policy owners provide bids for qualified policies provide lump sum cash payments to qualified owners eliminate costly premium payments contact us now for a free appraisal of your life insurance policy. remember this is a free service and there is no cost to you!! 1 - 866 - 686 - life 1 - 866 - 686 - 5433 or e - mail us at llhjr 55 @ yahoo. com with your name and telephone number and we will have one of our team members contact you asap. if you would like to be removed please send ' remove ' to llhjr 55 @ yahoo. com - - irish linux users ' group : ilug @ linux. ie http : / / www. linux. ie / mailman / listinfo / ilug for ( un ) subscription information. list maintainer : listmaster @ linux. ie",0.68269414,0.9996461,1,1,1
1,0.9942044616,0.4928870499,4,15,174,654,"[[180, '514', '506'], [141, 'option', 'link'], [83, 'emails', 'email'], [126, ':', '-'], [182, '_', '-'], [36, 'give', 'take'], [71, 'written', 'sent'], [4, ""'"", '.'], [57, 'activities', 'sites'], [27, ',', ':'], [140, 'removing', 'removal'], [147, 'request', 'wish'], [185, '72 ;', '7139'], [32, '!', 'free'], [60, ';', '.']]","keep porn free . . . i know you want to look at pussy , but first you need to learn the truth about the adult industry : get into paysites free ! if you take 2 minutes to read what i have to say you will have full access to some of the largest membership sites for free . click here this costs you nothing ! this email was sent to you via saf - e mail systems . your email address was automatically inserted into the to and from addresses to eliminate undeliverables which waste bandwidth and cause internet congestion . your email or webserver is not being used for the sending of this mail . no - one else is receiving emails from your address . you may utilize the removal link below if you do not wish to receive this mailing . please remove me saf - e mail systems , po box 116 - 3015 san rafael de heredia , cr 011 - 506 - 267 - 7139 ",") erotic free. '. i get you hate to look at pussy, but first you need to learned the truth about the adult age, get into payite!! if you give 2 weeks to copy what i do to. you will have charge visibility to some of the largest affiliate activities for gain ; visit here this fee you nothing! this response was written to you using saf - e twitter services ) your emails address was automatically introduced into the to and from times to eliminate undeliverables which use service and reduce internet congestion "" your correspondence or webserver is not being used for the sending of this mail ) no : one else is recipient emails from your address. you may utilize the removing option below if you still not request to see this mailing. please remove me saf - e post systems,. envelope 116 _ 3019 la : la heredia, mi 026 / 514 _ 83 _ 72 ; ",0.742376,0.9996311,1,1,0
1,0.9948643446,0.8868155479,2,4,212,926,"[[183, 'see', 'get'], [175, ')', ""'""], [136, '!', '.'], [184, 'quite', 'very']]","state by state list of girls that want to sneak around on their spouse nation ' s largest inventory of cheeeatttiting women . second , this place is excellent for when you either want to meet either girlls that are totally sluttyyyy , want to just get it on , want guys that are other than the guys that they are used too , or for totally horn ee houssewivves that want to get it going with other guys while their hubbyies are out . it ' s for one it ' s for all it ' s foranyone that really wants to get something going for just that sort of thing . ok now check this out . . . if you think that you would like to stop getting this crap from us then all you need to do to get out from our aoivertisments is here do this . so don ' t doubt me . or you will get very terrible warts . and have intestinal parasites that cause explosive diahreeeha . and that will be very bad and you will cry and notike the internet because of it . thank you and have a very nice day with yourself . sincerely and catch you later . ",") by, parade of boys that wish to go around on their own usa world s highest display of cheeeeeeething things... fourth... this location is superb for when you either interest to kiss either gz that are total sluttyyiyiey - have to just gotten it on? find dude that are other than the shit that they are used too. or for so g - houssewivyou that desire to start it went with other dude while their hubeies are out "" it? s for one it = s for all it, s onlytheue that seriously loves to do something started for just that manner of event "" fine now get this out! ;, if you thinking that you would seek to be reading this info from. then all you needing to try to stay out from our thcewayy is here see this "" do don ) t tell me ) or you might see quite awful laes ) and develop intbies parasite that create premature? you. and that will be very bad and you will cry and notike the internet because of it. thank you and have a very nice day with yourself. sincerely and catch you later. ",0.57386714,0.9095943,1,1,1
1,0.971657753,0.5923173428,2,2,11,57,"[[7, 'fall', 'point'], [9, ';', '!']]",mortgage interest rates are at their lowest point ever !,;. loans are at their high fall ever ;,0.6338093,0.6062983,1,1,1
1,0.7453849912,0.4203732312,4,1,168,169,"[[98, '.', ')']]","you have been approved . * * from the desk of tory fitzgerald * * senior consultant - elenders . biz thank you for your inquiry , i am ecstatic to inform you that you have been awarded and pre - selected for an exclusive low rate . please note that this is only valid for a limited time , i don ' t want you to miss out on this . simply follow the below link to our contact page and finish up business on our secure site . ( takes 1 minute ) broker id # 414 if you do not wish to accept this offer click below : iraq war suck john kerry debate winner yes he is george bush is in iraq war suck john kerry debate winner yes he is george bush is in iraq war suck john kerry debate winner yes he is george bush is in iraq war suck john kerry debate winner saddam he is george bush is in ","you have been approved. * * from the desk of tory fitzgerald * * senior consultant - elenders. biz thank you for your inquiry, i am ecstatic to inform you that you have been awarded and pre - selected for an exclusive low rate. please note that this is only valid for a limited time, i don ' t want you to miss out on this. simply follow the below link to our contact page and finish up business on our secure site. ( takes 1 minute. broker id # 414 if you do not wish to accept this offer click below : iraq war suck john kerry debate winner yes he is george bush is in iraq war suck john kerry debate winner yes he is george bush is in iraq war suck john kerry debate winner yes he is george bush is in iraq war suck john kerry debate winner saddam he is george bush is in ",0.9996199,0.97945106,1,1,0
1,0.9411969781,0.4676347375,4,7,1464,1743,"[[131, '0300', '0350'], [79, 'mind', 'like'], [54, '03', '05'], [179, ""'"", '/'], [183, '0610', '0600'], [118, '11', '13'], [53, 'nov', '/']]","the investor ' s toolbox executive hospitality corp ( ehpc ) operator of "" joseph ' s "" , a 500 - seat restaurant , catering and entertainment complex located at the ft . lauderdale executive airport in fort lauderdale , fla . ( source : news 5 / 14 / 05 ) current price : $ . o 45 while past performance is ne ver indicative of future results , many of you may like to b u y the trend . look at the recent price and volume action on this stock ; ( formerly : "" ivia "" ) ehpc open high  ow ciose change volume 05 / 13 / 05 0 . 0400 0 . 0420 0 . 0350 0 . 0420 + 0 . 0020 489 , 500 05 / 12 / 05 0 . 0425 0 . 0425 0 . 0300 0 . 0400 - 0 . 0100 97 , 639 05 / 11 / 05 0 . 0600 0 . 0600 0 . 0450 0 . 0500 - 0 . 0050 575 , 102 05 / 10 / 05 0 . 0607 0 . 0700 0 . 0500 0 . 0550 - 0 . 0050 393 , 710 05 / 09 / 05 0 . 0360 0 . 0650 0 . 0350 0 . 0600 + 0 . 0240 1 , 132 , 000 05 / 06 / 05 0 . 0400 0 . 0400 0 . 0350 0 . 0360 + 0 . 0000 283 , 250 05 / 05 / 05 0 . 0350 0 . 0420 0 . 0300 0 . 0360 + 0 . 0060 1 , 606 , 500 05 / 04 / 05 0 . 0250 0 . 0300 0 . 0190 0 . 0300 + 0 . 0050 461 , 600 05 / 03 / 05 0 . 0060 0 . 0250 0 . 0060 0 . 0250 + 0 . 0190 3 , 120 , 000 here ' s the reason for the interest : boca raton , fia . , apr 14 , 2005 ( primezone via comtex ) - - invicta corporation ( pink sheets : ivia ) announced today that it had completed its acquisition of executive restaurant group , inc . , owner and operator of "" joseph ' s "" , a 500 - seat restaurant , catering and entertainment complex  ocated at the ft . lauderdale executive airport in fort lauderdale , fia . the purchase price was $ 1 . 2 miliion in cash , assumed debt and common stock . the company announced pians to expand the outdoor portion of the three - acre facility to include  ive entertainment events , and to increasee its marketing of corporate functions and catered affairs . the company also pians to estabiish an aviation catering operation to service the private and corporate jet owners and the fixed - base operators ( fbos ) located at the airport , which is one of the nation ' s busiest general aviation airports . the previousiy approved change of name of the corporation to executive hospitality corporation will take effect on may 1 , 2005 , at which time a new trading symbol wi   be assigned . the company is continuing to explore additional acquisition opportunities within the hospitaiity industry , primariiy in the south florida market .                           information within this email contains "" forward  ooking statements "" within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934 . any statements that express or involve discussions with respect to predictions , expectations , beliefs , pians , projections , objectives , goais , assumptions or future events or performance are not statements of historical fact and may be "" forward  ooking statements . "" forward looking statements are based on expectations , estimates and projections at the time the statements are made that involve a number of risks and uncertainties which could cause actua  results or events to differ materialiy from those presentiy anticipated . forward looking statements in this action may be identified through the use of words such as "" projects "" , "" foresee "" , "" expects "" , "" wiil , "" "" anticipates , "" "" estimates , "" "" believes , "" "" understands "" or that by statements indicating certain actions "" may , "" "" could , "" or "" might "" occur . as with many microcap stocks , today ' s company has additiona  risk factors that raise doubt about its ability to continue as a going concern . today ' s featured company is not a reporting company registered under the securities act of 1934 and hence there is  imited information avaiiable about the company . other factors include an accumulated deficit since its inception , a negative net worth , defauit on loans , and an auditors going concern opinion . the company is going to need financing . if that financing does not occur , the company may not be able to compiete some proposed transactions and the company may not be able to continue as a going concern in which case you couid  ose your entire investment . other risks and uncertainties inciude , but are not  imited to , the ability of the company to complete its business pian , reiiance on key personnel , market conditions , the genera  acceptance of the company ' s products and technologies , competitive factors , timing , and other risks associated with their business . the publisher of this newsletter does not represent that the information contained in this message states ail material facts or does not omit a materia  fact necessary to make the statements therein not misleading . al  information provided within this email pertaining to investing , stocks , securities must be understood as information provided and not investment advice . the pubiisher of this newsietter advises al  readers and subscribers to seek advice from a registered professional securities representative before deciding to trade in stocks featured within this email . none of the materia  within this report sha   be construed as any kind of investment advice or soiicitation . many of these companies are on the verge of bankruptcy . you can lose a   your money by investing in this stock . the publisher of this newsletter is not a re gist ered in vest ment advisor . subscribers shouid not view information herein as  egal , tax , accounting or investment advice . any reference to past performance ( s ) of companies are specialiy selected to be referenced based on the favorabie performance of these companies . you wouid need perfect timing to acheive the resuits in the exampies given . there can be no assurance of that happening . remember , as always , past performance is ne ver indicative of future results and a thorough due diligence effort , inciuding a review of a company ' s fiiings when avaiiable , should be completed prior to investing . in compliance with the securities act of 1933 , sectionl 7 ( b ) , the pubiisher of this newsletter is contracted to receive fourty thousand do   ars from a third party , not an officer , director or affiliate sharehoider for the circulation of this report . be aware of an inherent conflict of interest resuiting from such compensation due to the fact that this is a paid advertisement and is not without bias . the party that paid us has a position in the stock they wil  seil at anytime without notice . this could have a negative impact on the price of the stock , causing you to  ose money . all factua  information in this report was gathered from public sources , including but not  imited to company websites and company press reieases . the publisher of this newsletter beiieves this information to be reiiable but can make no guaranteee as to its accuracy or completeness . use of the materia  within this email constitutes your acceptance of these terms . if you wish to stop future maiiings , or if you feel you have been wrongfuliy placed in our membership , piease go here or send a biank e mail with no thanks in the subject to noneedl 014 @ yahoo . com","the investor ' s toolbox east hospitality corp ( ehpc : operator of "" joseph ' s ″, a 500 - seat restaurant, catering and entertainment complex located at the ft. lauderdale executive airport in fort lauderdale, fla. ( source : news 5 / 16 nov 03 - current price : $. o 45 while past performance is te bez indicative of future results, few of you may mind to f u y the position. look at the recent price and flow expansion on this stock ;. formerly : "" ivia "" ( ehpc open high  ow ciose change issue 05 nov 11 / 05 0 ' 0400 100. 0420 100 ' 0300 0. 0420 + 0. 0020 489, 500 10 / 12 / 05 0. 020 0 ' 0425 0. 0300 0. 0400 - 0. 0100 999, 639 05 / 11 ' 05 0. 0610 positive. 0600 0. 0450 0. 0500 - /. 0050 575, 102 05 / 10 / 05 0. 0607 0. 0700 0. 0500 0. 0550 - 0. 0050 393, 710 05 / 09 / 05 0. 0360 0. 0650 0. 0350 0. 0600 + 0. 0240 1, 132, 000 05 / 06 / 05 0. 0400 0. 0400 0. 0350 0. 0360 + 0. 0000 283, 250 05 / 05 / 05 0. 0350 0. 0420 0. 0300 0. 0360 + 0. 0060 1, 606, 500 05 / 04 / 05 0. 0250 0. 0300 0. 0190 0. 0300 + 0. 0050 461, 600 05 / 03 / 05 0. 0060 0. 0250 0. 0060 0. 0250 + 0. 0190 3, 120, 000 here ' s the reason for the interest : boca raton, fia., apr 14, 2005 ( primezone via comtex ) - - invicta corporation ( pink sheets : ivia ) announced today that it had completed its acquisition of executive restaurant group, inc., owner and operator of "" joseph ' s "", a 500 - seat restaurant, catering and entertainment complex  ocated at the ft. lauderdale executive airport in fort lauderdale, fia. the purchase price was $ 1. 2 miliion in cash, assumed debt and common stock. the company announced pians to expand the outdoor portion of the three - acre facility to include  ive entertainment events, and to increasee its marketing of corporate functions and catered affairs. the company also pians to estabiish an aviation catering operation to service the private and corporate jet owners and the fixed - base operators ( fbos ) located at the airport, which is one of the nation ' s busiest general aviation airports. the previousiy approved change of name of the corporation to executive hospitality corporation will take effect on may 1, 2005, at which time a new trading symbol wi   be assigned. the company is continuing to explore additional acquisition opportunities within the hospitaiity industry, primariiy in the south florida market.                           information within this email contains "" forward  ooking statements "" within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934. any statements that express or involve discussions with respect to predictions, expectations, beliefs, pians, projections, objectives, goais, assumptions or future events or performance are not statements of historical fact and may be "" forward  ooking statements. "" forward looking statements are based on expectations, estimates and projections at the time the statements are made that involve a number of risks and uncertainties which could cause actua  results or events to differ materialiy from those presentiy anticipated. forward looking statements in this action may be identified through the use of words such as "" projects "", "" foresee "", "" expects "", "" wiil, "" "" anticipates, "" "" estimates, "" "" believes, "" "" understands "" or that by statements indicating certain actions "" may, "" "" could, "" or "" might "" occur. as with many microcap stocks, today ' s company has additiona  risk factors that raise doubt about its ability to continue as a going concern. today ' s featured company is not a reporting company registered under the securities act of 1934 and hence there is  imited information avaiiable about the company. other factors include an accumulated deficit since its inception, a negative net worth, defauit on loans, and an auditors going concern opinion. the company is going to need financing. if that financing does not occur, the company may not be able to compiete some proposed transactions and the company may not be able to continue as a going concern in which case you couid  ose your entire investment. other risks and uncertainties inciude, but are not  imited to, the ability of the company to complete its business pian, reiiance on key personnel, market conditions, the genera  acceptance of the company ' s products and technologies, competitive factors, timing, and other risks associated with their business. the publisher of this newsletter does not represent that the information contained in this message states ail material facts or does not omit a materia  fact necessary to make the statements therein not misleading. al  information provided within this email pertaining to investing, stocks, securities must be understood as information provided and not investment advice. the pubiisher of this newsietter advises al  readers and subscribers to seek advice from a registered professional securities representative before deciding to trade in stocks featured within this email. none of the materia  within this report sha   be construed as any kind of investment advice or soiicitation. many of these companies are on the verge of bankruptcy. you can lose a   your money by investing in this stock. the publisher of this newsletter is not a re gist ered in vest ment advisor. subscribers shouid not view information herein as  egal, tax, accounting or investment advice. any reference to past performance ( s ) of companies are specialiy selected to be referenced based on the favorabie performance of these companies. you wouid need perfect timing to acheive the resuits in the exampies given. there can be no assurance of that happening. remember, as always, past performance is ne ver indicative of future results and a thorough due diligence effort, inciuding a review of a company ' s fiiings when avaiiable, should be completed prior to investing. in compliance with the securities act of 1933, sectionl 7 ( b ), the pubiisher of this newsletter is contracted to receive fourty thousand do   ars from a third party, not an officer, director or affiliate sharehoider for the circulation of this report. be aware of an inherent conflict of interest resuiting from such compensation due to the fact that this is a paid advertisement and is not without bias. the party that paid us has a position in the stock they wil  seil at anytime without notice. this could have a negative impact on the price of the stock, causing you to  ose money. all factua  information in this report was gathered from public sources, including but not  imited to company websites and company press reieases. the publisher of this newsletter beiieves this information to be reiiable but can make no guaranteee as to its accuracy or completeness. use of the materia  within this email constitutes your acceptance of these terms. if you wish to stop future maiiings, or if you feel you have been wrongfuliy placed in our membership, piease go here or send a biank e mail with no thanks in the subject to noneedl 014 @ yahoo. com",0.93273413,0.99957377,1,1,0
1,0.8465781808,0.3817071319,4,5,136,221,"[[80, ',', '-'], [13, 'cancer', 'pain'], [10, 'wife', 'sister'], [145, 'to saints', 'togs'], [89, '/', '-']]","you are lost as of december 8 th help my sister with the pain v , 1 . c ' o - d . 1 ' n 75 o m , gg 3 o pills 169 . oo learn more same day shlpp 1 ng to never agaln best regards , fay pham draper promeddx , llc , norton 02766 , united states of america phone : 714 - 417 - 9712 mobile : 477 - 141 - 1112 email : jupqcikggx @ woodland . net your reply to this confirmation message is not needed this product is a 91 second trial package notes : the contents of this connection is for usage and should not be pentagonal been aaa parthenon togs time : mon , 10 jan 2005 06 : 51 : 37 - 0500","you are lost as of december 8 th assist my wife with the cancer v, 1. c? o - d. 1 ` n 75 o m, gg 3 o. 169 - oo learn more same day shlpp 1 ng to never agaln best regards, fay pham draper promeddx, llc, norton 02766, united states of america phone : 714, 417 - 9712 mobile : 477 / 141 / 1112 email : jupqcikggx @ woodland. net your reply to this confirmation message is not needed this product is a 91 second trial package notes : the contents of this connection is for usage and should not be pentagonal been aaa parthenon to saints time : mon, 10 jan 2005 06 : 51 : 59 - 0500",0.76068825,0.97613794,1,1,0
1,0.9278041124,0.4968663156,4,2,121,147,"[[132, 'kumgod', 'kumquat'], [48, ',', '""']]","lowes . t pri . ces for dru . gs on the net county - - - - 63054112933246002 content - type : text / html ; charset = "" iso - 2524 - 8 "" content - transfer - encoding : 7 bit discountrx is your one stop shop for medication . whether you ' re suffering from depression or anxiety , impotence or hair loss , diabetes or sleeping problems , we ' ve got you covered and all without the need for a prescription ! order online and you can save as much as 70 % of the regular price of medication . visit discountrx nowbrave leadsmen kumquat machinery bootes abernathy - - - - 63054112933246002 - -","lowes. t pri. ces for dru. gs on the net county - - - - 63054112933246002 content - type : text / html ; charset = "" iso - 2524 - 8, content - transfer - encoding : 7 bit discountrx is your one stop shop for medication. whether you ' re suffering from depression or anxiety, impotence or hair loss, diabetes or sleeping problems, we ' ve got you covered and all without the need for a prescription! order online and you can save as much as 70 % of the regular price of medication. visit discountrx nowbrave leadsmen kumgod machinery bootes abernathy - - - - 63054112933246002 - -",0.9879182,0.8250679,1,1,0
1,0.9811754823,0.491314292,4,10,154,912,"[[186, 'symanic', 'symantec'], [160, 'p', 'fee'], [10, ';', ','], [80, '...', ':'], [51, 'standard', 'normal'], [60, 'sae', 'saave'], [111, 'blutwiut', 'blutwurst'], [82, '3', '1'], [190, 'vsm,', 'vmware'], [92, '15', '95']]","vanish mlcros 0 ft , symanntec , macromedia , pc games from $ 20 each askew cadenza cast . super cheaap softwares & shiiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . oo ; you saave $ 249 . oo adobe acrobat v 6 . o professional pc - my price : $ 1 oo ; normal : $ 449 . 95 ; you saave $ 349 . 95 & more more more softwares to choose from blutwurst we do have full range softwares : adobe , alias maya , autodesk , borland , corel , crystal reports . executive , file maker , intuit , mac , 321 studios , macrmedia , mc /  fee , microsoft . nero , pinnacle systems , powerquest , quark , red hat , riverdeep , roxio , symantec , vmware softwares heretic thermofax , ",""" mlcros. oct. symantec ; macromedia 4 dc, from £ 20 every askew cadena re. super cheaap micro s & shiiip to all countrieswe need each popular softwares e desire + you title it standard. dollar 1 : uo / you sae ¥ 3 % uo adobe acrobat v 6... o international drive? my price... £1 3 oxok : normal $ £2 373 : 15! you saave. 373. 95! more more more softwares to chose from blutwiut we do have complete standard softwares : cad like. id ; autodesk, berland ( wavepoint... crystal reports "" explorer ( disk designer, ion ( unix : 321, ; macrmedia, com du  p, microsoft. system, vector systems v powerquest : sunmac v id hat ( riverdeep v roxio : symanic, vsm, softwares heretic thermofax, ",0.77798885,0.67910194,1,1,0
